billing_date,cust_id,product_id,revenue,active_users,api_calls,storage_gb,support_hours,feature_count,data_processed_gb,integration_count,training_hours
2024-07-31,CUST_160,prod_06,8134.35,76,4155,250.9,3.6,15,299.6,5,10.9
2024-07-31,CUST_017,prod_05,9650.34,73,4960,530.1,4.5,10,447.6,6,2.3
2024-07-31,CUST_067,prod_09,6065.35,54,10180,323.5,2.4,6,186.6,4,17.8
2024-07-31,CUST_111,prod_07,10670.1,87,3101,507.8,1.8,5,665.8,3,3.8
2024-07-31,CUST_103,prod_07,12703.75,59,4970,343.6,7.9,15,894.7,9,20.5
2024-07-31,CUST_084,prod_10,8986.16,70,4141,325.8,5.7,11,506.5,2,6.6
2024-07-31,CUST_075,prod_10,7913.08,18,10373,316.9,3.3,4,660.7,9,12.0
2024-07-31,CUST_107,prod_09,9304.38,39,10610,351.0,4.9,9,985.9,7,3.1
2024-07-31,CUST_179,prod_05,7297.93,79,10424,164.4,2.2,10,112.1,5,9.8
2024-07-31,CUST_145,prod_08,10940.58,79,6945,383.8,6.3,15,612.9,4,12.6
2024-07-31,CUST_138,prod_01,13823.64,100,3731,484.1,4.5,15,989.9,2,9.5
2024-07-31,CUST_035,prod_06,5460.79,64,8370,509.3,10.5,5,182.2,2,2.8
2024-07-31,CUST_012,prod_10,15415.14,96,9010,496.4,7.5,10,1032.4,9,17.8
2024-07-31,CUST_047,prod_09,13867.63,88,5732,519.2,5.5,15,893.2,9,8.0
2024-07-31,CUST_076,prod_03,11841.14,83,2848,277.1,5.7,7,1059.3,4,13.4
2024-07-31,CUST_065,prod_08,10210.22,44,8426,219.4,1.2,16,749.8,6,18.4
2024-07-31,CUST_196,prod_10,9947.67,19,7084,360.5,9.2,12,1062.4,4,18.1
2024-07-31,CUST_171,prod_06,7394.26,27,2579,219.6,6.0,14,679.7,6,10.2
2024-07-31,CUST_036,prod_02,8319.22,82,3621,141.4,5.9,7,594.7,2,16.6
2024-07-31,CUST_108,prod_04,9841.95,46,1310,512.5,2.2,14,665.8,5,5.7
2024-07-31,CUST_088,prod_03,5540.17,19,10445,436.1,7.3,12,258.5,3,15.4
2024-07-31,CUST_014,prod_09,7573.51,13,3473,328.9,6.1,9,759.6,9,13.5
2024-07-31,CUST_144,prod_06,4492.69,16,9415,508.7,10.4,3,264.4,4,20.1
2024-07-31,CUST_042,prod_02,7856.36,17,5605,196.3,9.4,7,1012.7,3,2.6
2024-07-31,CUST_120,prod_08,7984.88,21,7363,283.7,1.9,7,936.0,3,12.3
2024-07-31,CUST_154,prod_10,8888.62,38,8732,143.0,10.1,16,904.4,2,6.2
2024-07-31,CUST_058,prod_02,7797.1,67,7124,414.8,9.5,14,141.0,5,20.5
2024-07-31,CUST_087,prod_09,7307.41,35,5335,147.6,6.9,16,442.9,7,17.2
2024-07-31,CUST_187,prod_10,6843.68,36,2883,448.8,5.4,6,452.0,7,12.3
2024-07-31,CUST_025,prod_09,8518.96,106,4663,231.3,4.2,5,194.2,6,17.6
2024-08-31,CUST_129,prod_01,9590.18,91,3816,140.9,2.2,8,450.4,4,10.3
2024-08-31,CUST_022,prod_03,9381.42,84,6035,444.9,4.8,7,321.3,6,15.3
2024-08-31,CUST_072,prod_10,9257.09,56,6203,357.1,8.7,4,692.6,5,6.0
2024-08-31,CUST_020,prod_05,12000.36,83,2494,482.6,5.2,5,971.9,2,5.1
2024-08-31,CUST_052,prod_04,5907.1,25,9194,405.3,1.2,9,118.9,8,14.8
2024-08-31,CUST_067,prod_04,7075.42,42,5810,240.1,5.8,3,881.7,2,3.7
2024-08-31,CUST_055,prod_07,6623.54,46,4046,427.2,3.9,3,417.6,6,3.7
2024-08-31,CUST_092,prod_03,6021.12,27,2808,211.6,5.7,7,316.6,7,16.3
2024-08-31,CUST_043,prod_05,10256.54,64,1521,257.3,2.5,12,623.2,6,17.2
2024-08-31,CUST_126,prod_09,10668.5,54,2251,240.8,9.8,11,965.0,7,10.5
2024-08-31,CUST_029,prod_06,11054.36,98,9428,466.6,1.1,7,653.9,6,11.1
2024-08-31,CUST_137,prod_08,6615.54,42,8190,163.9,7.8,3,697.8,3,2.9
2024-08-31,CUST_134,prod_01,10962.89,93,5143,101.6,2.4,5,952.8,7,15.6
2024-08-31,CUST_185,prod_08,6087.9,27,3364,88.1,3.1,5,592.5,7,7.8
2024-08-31,CUST_004,prod_09,9216.04,61,7063,395.0,1.2,14,407.8,4,17.1
2024-08-31,CUST_143,prod_06,10072.55,65,9648,458.0,3.2,13,909.9,4,9.6
2024-08-31,CUST_150,prod_09,7689.98,33,8196,56.0,4.5,15,542.7,4,9.9
2024-08-31,CUST_075,prod_02,8291.69,49,4128,216.8,7.8,3,622.7,6,16.2
2024-08-31,CUST_055,prod_08,6279.97,58,4210,195.2,8.4,8,398.8,2,13.9
2024-08-31,CUST_014,prod_05,10004.74,89,4918,306.9,8.0,12,211.2,8,17.1
2024-08-31,CUST_087,prod_01,8877.79,85,6325,252.3,5.6,4,381.0,7,4.1
2024-08-31,CUST_110,prod_07,8628.87,79,6877,272.7,3.9,8,375.7,2,16.5
2024-08-31,CUST_195,prod_01,9177.13,60,1575,436.9,8.7,6,824.5,2,18.5
2024-08-31,CUST_119,prod_01,4508.77,23,7972,86.3,5.1,7,211.8,6,13.7
2024-08-31,CUST_070,prod_09,3937.8,13,4728,179.6,7.5,4,323.4,3,3.1
2024-08-31,CUST_066,prod_10,5128.78,11,3179,431.3,6.2,9,328.9,7,6.5
2024-08-31,CUST_044,prod_01,5737.27,34,8076,477.2,2.9,9,167.8,2,14.7
2024-08-31,CUST_099,prod_06,6267.04,33,9768,79.0,1.9,10,650.4,2,7.4
2024-08-31,CUST_113,prod_07,4760.37,17,9128,276.6,3.1,4,271.3,5,11.3
2024-08-31,CUST_062,prod_08,7318.43,60,3938,112.3,6.8,5,637.0,5,4.2
2024-08-31,CUST_011,prod_06,9246.74,43,6289,276.8,3.7,8,955.7,3,5.4
2024-08-31,CUST_096,prod_01,9124.92,96,2561,61.6,1.3,8,592.5,5,16.0
2024-08-31,CUST_025,prod_04,7963.6,73,5516,191.9,5.1,9,628.3,2,5.6
2024-08-31,CUST_175,prod_09,9645.26,34,7069,270.8,7.9,10,731.9,8,18.1
2024-08-31,CUST_129,prod_03,9256.85,18,1099,463.0,8.8,15,937.1,3,4.9
2024-08-31,CUST_057,prod_10,11128.87,93,2010,80.4,6.5,11,666.7,4,8.1
2024-08-31,CUST_041,prod_08,8325.52,32,6583,344.8,9.6,4,825.3,3,12.0
2024-08-31,CUST_007,prod_01,9091.68,69,2958,476.6,1.9,7,559.3,7,4.1
2024-08-31,CUST_183,prod_05,10964.27,94,9838,446.7,3.7,9,955.7,2,17.2
2024-08-31,CUST_044,prod_04,6076.67,52,5371,454.4,1.9,3,237.5,6,10.5
2024-08-31,CUST_083,prod_03,9751.03,98,7444,351.6,9.3,3,689.1,3,11.1
2024-08-31,CUST_157,prod_02,7933.93,35,3599,422.5,6.6,6,884.8,3,4.2
2024-08-31,CUST_019,prod_01,11747.4,81,2397,203.6,1.7,9,780.1,6,15.4
2024-08-31,CUST_063,prod_06,7850.87,44,8819,134.6,4.2,12,589.0,2,15.2
2024-08-31,CUST_173,prod_07,5153.33,22,8885,114.8,5.2,15,252.0,4,9.8
2024-08-31,CUST_112,prod_07,13208.99,86,1149,194.7,3.5,14,858.7,8,13.1
2024-08-31,CUST_009,prod_08,7827.89,97,3384,241.1,9.3,4,162.2,8,19.0
2024-08-31,CUST_049,prod_02,8837.96,59,4456,172.7,7.1,6,815.1,8,5.8
2024-08-31,CUST_133,prod_04,6401.16,21,5547,472.3,1.7,4,597.0,5,14.6
2024-08-31,CUST_061,prod_01,5150.03,42,4112,250.2,7.5,6,157.3,5,13.3
2024-08-31,CUST_104,prod_04,8087.67,22,8514,341.6,6.8,7,654.2,8,15.0
2024-08-31,CUST_017,prod_10,9676.96,83,2962,81.2,3.8,9,353.2,8,16.2
2024-08-31,CUST_200,prod_01,4537.68,37,3370,204.0,8.4,10,145.5,3,15.2
2024-08-31,CUST_110,prod_02,6032.48,38,2596,357.8,6.5,14,219.5,5,11.9
2024-08-31,CUST_132,prod_08,9152.07,95,1735,375.4,1.1,13,433.9,3,3.3
2024-08-31,CUST_117,prod_09,10747.48,76,4542,168.0,3.6,9,627.1,8,17.1
2024-08-31,CUST_168,prod_08,7052.88,52,1677,488.3,4.7,14,352.8,3,3.1
2024-08-31,CUST_071,prod_05,7793.91,69,1468,200.1,3.7,4,403.5,6,10.7
2024-08-31,CUST_021,prod_06,10308.46,89,5284,451.2,2.7,3,778.4,8,5.0
2024-08-31,CUST_040,prod_08,5816.35,47,8094,393.4,2.0,5,199.4,3,11.2
2024-08-31,CUST_045,prod_10,8333.81,52,2294,413.4,7.8,6,923.6,2,7.6
2024-08-31,CUST_170,prod_10,10708.55,99,4058,475.6,9.2,12,782.6,2,3.4
2024-08-31,CUST_005,prod_09,9964.91,61,9485,435.6,9.7,12,678.3,5,9.5
2024-08-31,CUST_036,prod_09,5900.15,41,8503,472.6,8.7,3,350.9,2,14.0
2024-08-31,CUST_015,prod_10,10026.4,48,4123,301.1,9.2,15,917.8,6,16.4
2024-08-31,CUST_193,prod_10,9270.52,33,8825,246.1,9.2,5,795.4,8,18.5
2024-08-31,CUST_033,prod_05,8409.98,93,2230,373.9,6.1,15,132.2,4,16.0
2024-08-31,CUST_192,prod_01,7449.36,28,3331,386.3,4.7,3,703.3,8,4.0
2024-08-31,CUST_069,prod_04,11078.04,97,5141,460.8,2.7,7,916.0,3,4.5
2024-08-31,CUST_101,prod_06,10477.01,55,1892,169.3,7.4,15,965.8,5,15.0
2024-08-31,CUST_033,prod_04,6090.4,21,5778,488.8,3.5,10,515.6,2,8.4
2024-08-31,CUST_088,prod_04,9192.88,61,4189,336.9,4.0,4,702.2,7,12.9
2024-08-31,CUST_142,prod_05,7299.92,54,5323,348.9,8.3,15,343.9,2,11.6
2024-08-31,CUST_184,prod_10,7070.99,50,5053,185.9,3.2,14,287.8,8,4.7
2024-08-31,CUST_117,prod_01,8010.75,34,7636,115.3,7.0,10,607.5,7,17.1
2024-08-31,CUST_019,prod_03,7197.63,91,1412,152.2,4.6,4,206.5,2,3.6
2024-08-31,CUST_090,prod_04,9207.82,88,4420,422.1,8.6,11,280.6,5,3.6
2024-08-31,CUST_011,prod_10,8431.52,71,7175,230.8,9.5,10,498.7,5,14.5
2024-08-31,CUST_109,prod_08,6609.35,67,7804,186.5,7.7,6,426.4,3,7.8
2024-08-31,CUST_059,prod_02,11753.57,95,4653,238.5,3.1,13,963.9,2,2.4
2024-08-31,CUST_074,prod_03,7055.21,89,7597,120.8,9.6,7,148.7,5,18.7
2024-08-31,CUST_071,prod_06,8332.5,44,2087,244.0,3.0,8,839.5,4,6.1
2024-08-31,CUST_117,prod_04,8920.72,48,2042,246.5,9.1,14,484.9,7,17.5
2024-08-31,CUST_023,prod_03,9077.22,58,2795,224.7,8.3,5,698.4,4,9.3
2024-08-31,CUST_016,prod_04,7299.65,38,4242,53.5,5.0,14,561.9,7,17.6
2024-08-31,CUST_173,prod_06,9332.9,84,4186,442.1,8.5,9,371.5,4,8.9
2024-08-31,CUST_078,prod_01,8299.89,82,3132,84.3,1.8,3,391.2,7,17.4
2024-08-31,CUST_013,prod_01,8294.08,73,7814,322.9,1.8,8,410.3,5,15.8
2024-08-31,CUST_099,prod_08,6575.29,48,2863,401.1,1.0,4,485.1,5,8.3
2024-08-31,CUST_053,prod_09,8171.96,90,8054,100.6,1.0,3,155.6,6,15.1
2024-08-31,CUST_048,prod_10,8887.73,38,4215,435.0,7.9,8,863.8,5,18.0
2024-08-31,CUST_058,prod_01,7254.94,75,7410,413.8,8.1,4,131.9,4,11.7
2024-08-31,CUST_024,prod_01,8813.83,70,4606,422.1,5.5,5,272.1,8,12.3
2024-08-31,CUST_130,prod_10,5615.79,14,2340,332.7,1.4,4,333.9,8,8.8
2024-08-31,CUST_137,prod_10,6751.39,69,1725,314.4,3.9,10,168.8,2,9.4
2024-08-31,CUST_094,prod_10,10908.7,73,1697,449.0,6.3,14,756.5,7,19.0
2024-08-31,CUST_046,prod_01,6131.71,31,9710,110.8,9.3,4,572.1,5,7.0
2024-08-31,CUST_037,prod_10,7051.62,38,3722,144.8,8.3,5,592.1,4,16.5
2024-08-31,CUST_143,prod_02,6506.04,19,7429,246.4,3.2,7,502.5,7,3.8
2024-08-31,CUST_105,prod_02,12285.96,65,1798,124.9,7.6,15,961.5,7,17.6
2024-08-31,CUST_054,prod_03,5276.12,48,8454,164.5,8.6,8,143.0,6,17.0
2024-08-31,CUST_145,prod_02,7973.41,83,5096,128.1,7.2,3,323.8,4,18.8
2024-08-31,CUST_176,prod_04,8871.34,48,4886,365.3,1.6,9,720.5,3,6.3
2024-08-31,CUST_082,prod_08,5281.28,20,8105,232.7,2.0,3,548.7,3,11.6
2024-08-31,CUST_038,prod_04,5778.76,33,3708,132.9,2.4,12,137.4,8,9.3
2024-08-31,CUST_163,prod_10,9042.69,86,3955,361.6,1.6,5,659.7,5,6.5
2024-08-31,CUST_151,prod_08,6959.15,67,3434,124.9,3.6,4,147.4,7,9.9
2024-08-31,CUST_056,prod_02,10144.39,54,9525,385.4,9.3,13,729.9,4,4.3
2024-08-31,CUST_186,prod_01,10731.05,96,9321,441.9,2.8,14,449.2,5,14.0
2024-08-31,CUST_187,prod_09,10776.08,68,3762,442.6,6.2,12,668.8,7,6.7
2024-08-31,CUST_107,prod_04,11640.58,76,8211,487.7,1.8,11,860.9,4,13.2
2024-08-31,CUST_152,prod_03,7281.42,57,4334,185.2,8.4,14,400.9,5,14.6
2024-08-31,CUST_165,prod_01,7637.12,44,3220,391.0,5.2,12,517.5,4,16.4
2024-08-31,CUST_127,prod_02,11121.65,91,5985,400.1,3.9,13,829.0,2,19.5
2024-08-31,CUST_099,prod_02,7979.93,26,9282,257.2,3.6,15,805.5,4,18.9
2024-08-31,CUST_002,prod_04,8142.55,28,4550,441.2,8.4,12,659.7,4,3.0
2024-08-31,CUST_165,prod_02,7616.09,68,1405,284.0,8.5,3,531.7,2,16.8
2024-08-31,CUST_133,prod_10,9242.51,76,6232,259.5,9.6,8,373.5,8,18.1
2024-08-31,CUST_050,prod_09,7010.4,36,7801,441.8,2.8,6,492.9,6,11.0
2024-08-31,CUST_198,prod_10,5079.81,42,9313,211.0,2.7,10,267.5,2,4.7
2024-08-31,CUST_196,prod_01,5365.84,53,3996,256.6,8.0,5,164.8,6,8.9
2024-08-31,CUST_113,prod_10,6356.18,38,8493,169.5,3.7,14,310.6,3,15.0
2024-08-31,CUST_106,prod_03,8552.54,47,7458,419.4,3.8,14,751.2,5,5.4
2024-08-31,CUST_196,prod_02,9094.51,86,9169,127.4,5.4,10,321.4,5,17.6
2024-08-31,CUST_147,prod_10,11566.89,77,4191,99.3,4.3,6,924.6,6,11.9
2024-08-31,CUST_029,prod_03,7032.44,35,8976,479.8,9.4,4,540.4,5,8.7
2024-08-31,CUST_052,prod_06,6503.49,62,7142,101.4,5.1,4,481.9,3,14.5
2024-08-31,CUST_061,prod_09,9866.69,73,3647,151.7,6.6,12,561.9,4,15.9
2024-08-31,CUST_116,prod_06,7693.47,35,6968,428.6,8.3,7,586.3,6,8.8
2024-08-31,CUST_153,prod_08,11103.12,96,1728,259.1,5.3,15,788.6,6,14.7
2024-08-31,CUST_019,prod_07,7658.96,29,2955,289.8,5.4,9,784.6,6,12.5
2024-08-31,CUST_034,prod_09,5731.12,32,8997,209.3,9.0,6,499.3,2,3.5
2024-08-31,CUST_063,prod_02,4992.54,22,6128,214.0,2.7,3,191.7,7,16.1
2024-08-31,CUST_157,prod_01,8516.7,82,8046,313.2,2.7,11,297.4,3,5.9
2024-08-31,CUST_080,prod_08,7969.74,35,7374,256.0,5.0,12,736.1,6,13.5
2024-08-31,CUST_055,prod_01,7977.15,70,7730,53.1,2.4,10,550.5,3,11.8
2024-08-31,CUST_188,prod_07,4753.15,25,6332,364.5,4.5,9,280.1,2,2.6
2024-08-31,CUST_113,prod_08,8443.03,58,2713,444.4,6.8,12,543.2,2,17.0
2024-08-31,CUST_139,prod_08,8982.79,44,9752,488.5,7.1,3,734.3,5,5.4
2024-08-31,CUST_194,prod_08,12514.47,89,1257,373.3,4.0,12,737.2,8,2.6
2024-08-31,CUST_142,prod_10,7550.75,48,9776,190.3,4.8,10,378.5,7,16.4
2024-08-31,CUST_079,prod_08,10674.01,89,6286,182.3,5.1,13,615.2,3,11.1
2024-08-31,CUST_197,prod_04,6772.51,81,9842,137.9,8.7,8,202.0,4,8.0
2024-08-31,CUST_041,prod_01,11256.28,59,9370,355.7,6.4,4,976.0,7,9.3
2024-08-31,CUST_034,prod_05,7668.27,24,8137,164.8,9.5,14,580.0,6,19.3
2024-08-31,CUST_073,prod_03,4794.84,11,9514,118.1,7.5,5,608.0,2,10.5
2024-08-31,CUST_032,prod_03,7321.25,17,4996,210.2,8.8,11,947.9,3,11.2
2024-08-31,CUST_010,prod_02,6994.97,71,2987,81.3,2.6,10,125.5,5,7.1
2024-08-31,CUST_180,prod_04,9492.98,73,1464,247.9,9.6,8,719.7,8,3.0
2024-08-31,CUST_030,prod_09,6109.76,31,9750,74.4,6.5,5,601.9,6,6.4
2024-08-31,CUST_161,prod_07,9716.25,52,8178,422.3,9.7,11,698.8,5,15.8
2024-08-31,CUST_138,prod_10,5297.08,48,2857,245.6,3.8,7,228.8,3,5.4
2024-08-31,CUST_009,prod_01,7182.85,16,4058,425.2,6.8,10,739.0,5,9.6
2024-08-31,CUST_187,prod_03,6327.9,40,5248,80.0,7.3,8,365.7,8,11.4
2024-08-31,CUST_124,prod_03,8435.73,82,2051,161.2,4.0,7,355.0,8,11.3
2024-08-31,CUST_133,prod_06,9727.83,51,6295,359.6,4.9,13,849.3,8,3.6
2024-08-31,CUST_092,prod_08,9091.29,89,4323,88.7,8.1,13,346.8,5,16.9
2024-08-31,CUST_098,prod_05,5040.51,26,6586,271.7,4.0,10,120.9,6,10.1
2024-08-31,CUST_054,prod_05,7951.37,71,8216,301.7,3.8,6,241.2,5,18.8
2024-08-31,CUST_015,prod_09,8387.81,80,7191,51.4,8.7,10,566.4,2,9.7
2024-08-31,CUST_001,prod_05,10398.24,80,3700,200.6,7.1,15,802.7,4,17.9
2024-08-31,CUST_155,prod_07,8246.77,61,2401,191.0,1.4,6,712.2,5,12.4
2024-08-31,CUST_017,prod_01,6831.46,86,5075,240.0,9.1,4,236.7,2,8.8
2024-08-31,CUST_006,prod_04,6829.65,22,2404,396.8,3.0,10,413.6,8,12.9
2024-08-31,CUST_162,prod_10,10727.58,52,5548,460.4,5.5,13,829.5,7,7.2
2024-08-31,CUST_127,prod_09,5129.77,26,8515,244.7,5.2,11,139.3,6,15.7
2024-08-31,CUST_011,prod_09,9390.04,78,2864,314.2,2.3,12,224.7,8,12.6
2024-08-31,CUST_158,prod_10,9881.14,83,6239,402.3,7.5,8,689.9,6,9.1
2024-08-31,CUST_020,prod_09,10336.42,59,6594,360.7,6.6,4,936.2,4,5.4
2024-08-31,CUST_051,prod_01,3865.22,25,2524,203.0,3.6,5,154.6,4,10.2
2024-08-31,CUST_078,prod_05,8918.56,27,4699,200.5,6.2,15,777.1,8,16.9
2024-08-31,CUST_174,prod_07,6104.52,35,4458,450.2,5.3,4,219.4,6,14.5
2024-08-31,CUST_090,prod_06,6922.97,22,5721,437.5,4.5,14,453.4,2,15.1
2024-08-31,CUST_095,prod_01,7884.05,47,4021,304.2,2.5,7,598.3,6,15.6
2024-08-31,CUST_084,prod_07,7709.3,50,5315,185.9,9.8,5,654.6,5,2.7
2024-08-31,CUST_035,prod_03,7980.49,66,3443,482.5,5.9,10,228.3,4,13.0
2024-08-31,CUST_100,prod_06,7906.11,11,8475,425.0,1.4,7,838.2,3,15.8
2024-08-31,CUST_053,prod_07,6532.74,79,2713,213.2,6.4,4,313.1,4,6.3
2024-08-31,CUST_078,prod_04,5886.61,34,3938,298.5,4.7,6,306.1,8,2.1
2024-08-31,CUST_136,prod_07,10704.35,38,3761,480.5,5.6,12,855.4,7,12.1
2024-08-31,CUST_164,prod_04,5816.66,14,7947,240.5,1.6,15,398.7,4,2.7
2024-08-31,CUST_002,prod_08,6149.93,16,2967,482.7,7.9,8,563.2,5,16.5
2024-08-31,CUST_045,prod_04,8720.18,24,2221,131.9,7.3,15,858.2,8,17.4
2024-08-31,CUST_028,prod_07,6016.84,14,6422,395.9,2.8,10,328.7,6,10.6
2024-08-31,CUST_068,prod_07,10820.47,95,3726,438.4,7.6,7,877.0,5,5.5
2024-08-31,CUST_145,prod_05,9459.34,64,3353,252.1,9.5,11,817.3,5,14.8
2024-08-31,CUST_189,prod_02,11557.99,83,6754,95.3,1.7,7,956.9,7,14.0
2024-08-31,CUST_044,prod_10,7657.19,31,9183,286.3,3.0,8,543.0,5,16.1
2024-08-31,CUST_130,prod_09,8394.58,40,5714,76.1,4.3,13,758.1,8,13.4
2024-08-31,CUST_184,prod_01,7170.21,12,6458,64.0,3.1,5,864.6,4,15.6
2024-08-31,CUST_003,prod_04,8844.49,58,6923,303.3,1.6,9,606.9,3,9.1
2024-08-31,CUST_193,prod_04,6494.83,19,4802,352.9,7.1,9,520.1,6,15.1
2024-08-31,CUST_149,prod_05,6660.43,25,2737,228.9,6.6,15,691.7,3,2.2
2024-08-31,CUST_121,prod_05,8014.09,27,6338,231.4,7.8,12,688.4,5,19.7
2024-08-31,CUST_137,prod_09,6906.97,41,6336,391.5,3.1,5,378.4,8,11.8
2024-08-31,CUST_111,prod_05,8516.08,94,1306,144.0,2.6,12,220.7,2,18.6
2024-08-31,CUST_136,prod_08,8941.45,41,1828,432.5,5.6,8,834.3,7,13.9
2024-08-31,CUST_149,prod_04,11558.56,48,7188,430.3,1.7,12,867.8,8,4.1
2024-08-31,CUST_155,prod_02,9853.23,80,1201,460.3,4.0,4,783.4,5,14.7
2024-08-31,CUST_154,prod_07,8773.51,35,7039,259.8,5.9,11,924.2,2,18.9
2024-08-31,CUST_097,prod_04,4212.84,14,1210,97.5,7.2,3,518.8,4,4.0
2024-08-31,CUST_025,prod_08,6082.61,41,3667,352.5,1.3,11,216.7,6,14.3
2024-08-31,CUST_177,prod_06,10983.83,64,7915,108.4,6.3,6,870.4,7,14.4
2024-08-31,CUST_119,prod_08,8233.6,53,4966,323.4,3.8,14,562.0,5,18.0
2024-08-31,CUST_107,prod_02,9408.69,98,6063,353.7,7.8,3,546.7,5,11.9
2024-08-31,CUST_165,prod_04,6424.47,44,8174,251.8,3.2,5,460.3,2,6.1
2024-08-31,CUST_070,prod_10,5830.51,34,8809,56.0,8.4,5,416.5,5,18.2
2024-08-31,CUST_151,prod_01,4556.92,16,7694,294.3,9.6,10,410.1,2,12.3
2024-08-31,CUST_176,prod_06,4127.53,39,7098,113.9,9.7,8,141.9,2,2.5
2024-08-31,CUST_109,prod_03,6548.84,19,9217,213.6,6.9,3,753.3,7,16.7
2024-08-31,CUST_095,prod_03,9366.9,79,7883,266.1,8.5,3,511.4,7,16.7
2024-08-31,CUST_158,prod_02,7911.31,58,9766,412.1,8.4,9,477.1,4,10.6
2024-08-31,CUST_105,prod_03,7344.95,86,9790,80.1,5.3,4,295.1,3,15.1
2024-08-31,CUST_114,prod_08,8728.88,61,6617,492.9,2.1,5,675.2,4,2.9
2024-08-31,CUST_134,prod_02,7198.57,60,8971,430.9,9.6,4,294.0,4,5.0
2024-08-31,CUST_198,prod_09,10120.5,56,3257,73.2,6.9,9,836.3,6,15.2
2024-08-31,CUST_180,prod_07,7651.46,30,3281,320.3,1.9,4,780.3,3,4.5
2024-08-31,CUST_104,prod_08,10387.08,91,3819,486.3,2.6,4,853.7,5,5.5
2024-08-31,CUST_026,prod_03,7573.61,26,1262,350.7,7.9,15,482.4,8,7.9
2024-08-31,CUST_077,prod_08,5435.09,39,4716,249.5,6.0,5,509.6,2,3.9
2024-08-31,CUST_195,prod_02,7691.44,35,4741,433.6,6.4,10,829.7,2,14.8
2024-08-31,CUST_139,prod_09,8830.44,45,1432,68.2,5.8,13,814.8,2,7.0
2024-08-31,CUST_163,prod_01,11408.74,98,6904,410.7,8.5,3,960.3,4,12.2
2024-08-31,CUST_115,prod_07,11708.09,97,5033,485.4,4.5,15,775.8,5,13.9
2024-08-31,CUST_079,prod_09,9126.19,96,2137,426.8,9.3,4,180.6,7,10.8
2024-08-31,CUST_148,prod_01,10169.2,86,7260,480.5,6.2,13,282.8,8,13.3
2024-08-31,CUST_037,prod_04,5906.18,27,9857,290.5,2.4,6,454.2,2,11.4
2024-08-31,CUST_018,prod_01,7094.86,54,6078,263.0,2.4,12,299.4,7,4.4
2024-08-31,CUST_090,prod_10,7770.14,44,6182,226.6,5.4,10,611.8,3,16.6
2024-08-31,CUST_028,prod_06,6624.64,14,3861,472.1,5.6,7,717.3,5,4.2
2024-08-31,CUST_064,prod_03,4842.67,34,3682,179.8,3.3,8,129.3,7,17.8
2024-08-31,CUST_080,prod_01,7784.37,70,8315,288.8,6.4,9,285.5,6,18.9
2024-08-31,CUST_027,prod_01,8500.27,59,7344,269.6,8.6,5,921.2,3,6.8
2024-08-31,CUST_148,prod_04,7925.32,29,6529,234.0,6.3,12,852.1,5,11.8
2024-08-31,CUST_183,prod_04,8187.18,24,5517,361.4,4.7,15,580.7,6,2.1
2024-08-31,CUST_082,prod_03,8389.22,88,6442,195.1,8.3,7,425.2,5,2.2
2024-08-31,CUST_101,prod_05,7732.02,57,5382,111.8,1.1,15,321.3,7,3.7
2024-08-31,CUST_191,prod_04,10583.8,63,4435,417.8,9.0,14,521.6,8,19.5
2024-08-31,CUST_141,prod_01,8347.04,14,4497,437.7,8.1,10,888.4,3,15.1
2024-08-31,CUST_169,prod_03,9232.18,40,7580,469.4,8.6,12,807.3,3,7.0
2024-08-31,CUST_172,prod_09,11077.46,93,2992,456.7,8.5,15,507.9,8,9.2
2024-08-31,CUST_160,prod_05,9089.29,64,2031,165.8,4.6,12,578.5,8,11.9
2024-08-31,CUST_181,prod_05,5427.14,28,9705,199.0,6.8,5,453.5,3,11.3
2024-08-31,CUST_079,prod_01,7757.13,54,7657,270.1,1.6,7,583.3,2,8.5
2024-08-31,CUST_167,prod_10,8868.92,58,5274,170.6,7.3,8,616.3,7,2.4
2024-08-31,CUST_010,prod_04,9062.45,79,6997,366.5,5.8,11,471.5,2,6.4
2024-08-31,CUST_125,prod_10,9540.43,73,5529,422.7,7.5,12,585.0,7,19.2
2024-08-31,CUST_030,prod_07,6185.82,26,3570,369.0,5.9,7,443.0,2,16.5
2024-08-31,CUST_147,prod_04,11015.91,45,8629,316.7,8.6,14,963.0,4,17.4
2024-08-31,CUST_042,prod_10,8652.76,47,8919,136.5,6.0,14,668.1,2,7.9
2024-08-31,CUST_178,prod_08,7444.27,13,4223,241.2,3.0,13,946.2,2,9.4
2024-08-31,CUST_031,prod_04,10840.92,79,7783,262.9,9.2,14,797.4,5,13.2
2024-08-31,CUST_088,prod_01,9848.75,87,1487,395.1,8.1,12,405.6,8,3.9
2024-08-31,CUST_153,prod_03,10816.92,61,6095,320.5,9.0,12,748.4,8,13.4
2024-08-31,CUST_110,prod_06,4731.96,34,9576,81.2,3.7,5,225.6,4,4.3
2024-08-31,CUST_029,prod_07,9116.82,25,6588,254.3,3.3,14,716.0,6,17.0
2024-08-31,CUST_034,prod_06,8320.45,38,5362,69.7,5.4,12,679.5,6,10.0
2024-08-31,CUST_146,prod_01,9821.08,48,2785,491.2,6.9,4,886.3,6,10.3
2024-08-31,CUST_109,prod_07,7534.39,32,4830,334.9,5.1,13,615.5,6,2.2
2024-08-31,CUST_121,prod_10,8080.62,38,7548,318.6,6.7,4,897.5,4,3.6
