billing_date,cust_id,product_id,revenue,active_users,total_logins,api_calls,storage_used_gb,support_tickets,response_time_hrs,feature_usage_score,customer_satisfaction,training_sessions,integration_count,data_processed_tb,uptime_percentage,performance_score,target
2024-09-30,CUST_0392,prod_10,795.49,156.0,544.0,17903.0,182.9,7.0,3.7,0.5,2.1,3.0,25.0,13.0,36.07,0.66,Active
2024-10-31,CUST_0392,prod_10,1379.32,147.0,458.0,9717.0,115.9,2.0,9.8,0.78,8.3,4.0,8.0,12.4,97.24,0.6,Active
2024-11-30,CUST_0392,prod_10,1625.29,170.0,3628.0,1376.0,154.8,8.0,17.3,0.56,8.1,2.0,15.0,1.5,98.27,1.03,Engaged
2024-12-31,CUST_0392,prod_10,1290.03,127.40962531759844,265.0,22045.0,146.0,11.0,9.047221337106944,0.55,3.2,5.0,5.810057243115315,1.1,159.38,0.56,Engaged
2025-01-31,CUST_0392,prod_10,1031.43,76.0,149.0,15716.0,202.7,13.0,13.1,0.52,9.2,4.0,12.0,10.4,97.56,0.35,Active
2024-02-29,CUST_0393,prod_01,3089.37,125.0,125.0,4618.0,193.5,8.0,9.1,0.63,5.7,8.0,7.0,10.2,98.76,0.61,Engaged
2024-03-31,CUST_0393,prod_01,3496.97,82.0,604.0,2609.0,221.8,3.0,29.5,1.11,6.3,8.0,14.0,12.8,97.48,0.86,Engaged
2024-04-30,CUST_0393,prod_01,741.63,169.0,1718.0,21701.0,90.7,11.0,2.6,0.59,7.2,2.0,29.0,10.0,99.34,0.91,Engaged
2024-05-31,CUST_0393,prod_01,1132.4,25.0,1885.0,12600.0,23.5,7.0,8.8,0.48,2.1,7.0,16.0,23.1,98.44,0.59,Active
2024-06-30,CUST_0393,prod_01,1515.99,373.0,49.0,11494.0,117.5,0.0,15.6,0.83,6.7,1.0,12.0,10.1,98.28,0.88,Active
2024-07-31,CUST_0393,prod_01,1651.39,163.0,343.0,1361.0,62.6,0.0,17.7,0.38,6.1,2.0,2.0,6.1,97.05,0.44,Active
2024-08-31,CUST_0393,prod_01,702.9,116.0,127.0,6943.0,237.6,0.0,8.7,0.36,8.3,1.0,7.0,5.4,99.23,0.66,Engaged
2024-09-30,CUST_0393,prod_01,245.83,156.0,368.0,209.42838892314847,73.0,0.0,9.300984127442506,0.48,8.5,5.0,0.4660572610048947,3.928485069292408,98.05,0.46,Active
2024-10-31,CUST_0393,prod_01,1912.24,180.0,2341.0,6821.0,62.9,0.0,9.3,0.66,5.4,1.0,11.0,4.8,98.72,0.55,Engaged
2024-11-30,CUST_0393,prod_01,3176.15,81.0,890.0,38908.0,115.8,2.0,9.8,0.49,6.2,10.0,6.0,1.6,99.3,1.01,Active
2024-12-31,CUST_0393,prod_01,1779.11,287.0,1026.0,13952.0,40.2,8.0,13.7,0.64,9.6,5.0,4.0,5.6,98.53,1.6,Engaged
2025-01-31,CUST_0393,prod_01,973.2177597890524,22.0,1368.0,18541.59816250743,156.8,5.0,0.8,1.27,2.3,2.953383968469134,2.0,3.9,98.6,1.66,Active
2024-02-29,CUST_0393,prod_03,3851.08,132.0,384.0,7759.0,113.8,1.0,23.3,0.56,6.0,6.0,2.0,7.6,99.43,0.59,Engaged
2024-03-31,CUST_0393,prod_03,930.39,14.0,1190.0,19261.0,191.7,4.0,3.5,0.43,10.4,8.0,23.0,3.5,98.23,0.32,Active
2024-04-30,CUST_0393,prod_03,1017.91,128.0,2831.0,12258.0,204.3,1.0,12.6,0.69,8.6,3.0,12.0,19.0,96.84,0.67,Active
2024-05-31,CUST_0393,prod_03,2004.76,109.0,1502.0,3194.0,151.8,9.0,15.4,0.7,7.1,1.0,18.0,18.6,98.81,0.53,Active
2024-06-30,CUST_0393,prod_03,1555.28,52.0,675.0,1516.0,149.4,5.0,0.5,0.48,10.1,5.0,7.0,15.6,99.65,0.92,Active
2024-07-31,CUST_0393,prod_03,1800.29,165.0,3741.0,13737.0,140.1,3.0,6.5,0.98,8.2,5.0,2.0,12.3,99.57,0.8,Engaged
2024-08-31,CUST_0393,prod_03,1630.64,15.0,93.0,19535.0,124.0,8.0,0.7,0.86,8.7,12.0,8.0,16.3,59.64,0.91,Engaged
2024-09-30,CUST_0393,prod_03,954.42,67.0,133.0,5495.014835920669,128.2,0.0,12.6,0.67,7.2,5.0,7.0,0.4648879017231648,140.19,1.57,Active
2024-10-31,CUST_0393,prod_03,1461.3,23.0,208.0,36068.0,27.4,7.0,2.2,0.71,8.8,5.0,16.0,0.7,97.77,1.53,Engaged
2024-11-30,CUST_0393,prod_03,1710.83,9.0,1916.0,6413.0,96.3,14.0,-1.9,0.49,16.0,5.0,4.0,7.8,98.99,1.04,Active
2024-12-31,CUST_0393,prod_03,593.08,200.0,550.3939221172359,14614.0,64.97744029474433,10.0,4.7,0.84,2.2,2.0,1.0,2.6,98.73,0.39,Active
2025-01-31,CUST_0393,prod_03,2009.58,100.53208022964068,1680.0,12410.622903572445,184.50923469384912,7.0,6.672988979243018,0.66,5.4,3.0,13.0,17.4,97.62,1.32,Active
2024-02-29,CUST_0393,prod_05,1625.04,95.0,1290.0,11883.0,84.2,16.0,2.3,0.48,10.1,4.0,13.0,1.6,99.53,0.63,Engaged
2024-03-31,CUST_0393,prod_05,1902.12,381.0,2927.0,21540.0,45.7,8.0,13.9,1.98,8.8,6.0,13.0,13.4,98.67,0.78,Engaged
2024-04-30,CUST_0393,prod_05,1206.26,1.7808847744478165,1939.0,13192.0,119.2,1.9484893339673617,13.4,0.0417448220230345,6.8,7.0,7.0,-0.9,115.67,0.52,Active
2024-05-31,CUST_0393,prod_05,3440.54,130.0,996.0,18380.0,121.8,4.0,11.1,0.57,1.9,5.0,7.0,23.7,100.23,0.47,Engaged
2024-06-30,CUST_0393,prod_05,326.2149328117197,28.0,296.6553732445579,8311.0,109.9899337403028,2.0,7.2,1.7,8.6,6.0,26.0,2.904695863870767,97.55,0.63,Active
2024-07-31,CUST_0393,prod_05,1081.35,78.0,919.0,25247.0,175.8,0.0,9.0,0.56,6.3,5.0,22.0,4.9,97.08,0.54,Engaged
2024-08-31,CUST_0393,prod_05,1476.31,393.0,2485.0,15232.0,81.6,0.0,15.9,0.98,14.2,6.0,22.0,18.8,120.18,0.86,Active
2024-09-30,CUST_0393,prod_05,2396.99,40.0,3202.0,19897.0,164.3,6.0,7.6,1.25,10.4,5.0,3.0,2.8,98.0,0.72,Engaged
2024-10-31,CUST_0393,prod_05,934.86,68.0,871.0,12052.0,78.8,17.0,4.3,0.68,6.2,6.0,15.0,10.7,99.31,0.43,Active
2024-11-30,CUST_0393,prod_05,1876.31,356.0,884.0,12230.0,211.0,4.0,16.7,1.59,6.3,3.0,6.0,30.9,97.54,0.94,Active
2024-12-31,CUST_0393,prod_05,1494.54,122.0,715.0,5566.0,182.7,0.0,10.9,0.79,5.9,13.0,9.0,5.1,49.73,0.36,Active
2025-01-31,CUST_0393,prod_05,2503.57,388.0,478.0,8672.0,73.3,16.751784329751644,31.20289893499004,0.38,5.1,2.0,8.0,0.5243408542637629,96.73,0.95,Active
2024-02-29,CUST_0393,prod_06,299.58,114.0,635.0,871.0,131.7,9.0,13.7,0.92,9.1,1.0,11.0,13.3,98.37,0.83,Engaged
2024-03-31,CUST_0393,prod_06,1607.69,11.0,1410.0,14894.0,225.9,5.0,5.9,0.89,19.7,1.0,9.0,15.9,98.94,0.44,Engaged
2024-04-30,CUST_0393,prod_06,490.75,106.0,2631.0,15940.0,134.9,6.0,15.8,0.77,18.2,6.0,12.0,29.7,97.92,0.73,Engaged
2024-05-31,CUST_0393,prod_06,1731.5,81.0,1663.0,16037.0,23.5,8.0,13.6,0.64,7.0,5.0,12.0,10.5,97.61,0.98,Engaged
2024-06-30,CUST_0393,prod_06,693.08,314.0,91.0,11999.0,63.7,0.0,21.9,0.44,11.1,8.0,2.0,20.9,98.22,0.67,Engaged
2024-07-31,CUST_0393,prod_06,271.09,140.0,359.0,15541.0,151.5,13.0,4.6,0.36,5.2,6.0,1.0,11.3,97.16,0.28,Active
2024-08-31,CUST_0393,prod_06,1634.22,20.0,261.0,15446.0,17.7,12.0,13.0,0.35,3.4,2.0,11.0,14.1,98.11,0.93,Engaged
2024-09-30,CUST_0393,prod_06,307.17,172.0,770.0,64.0,305.5,7.0,-0.2,1.01,5.6,7.0,14.0,27.0,99.49,0.83,Engaged
2024-10-31,CUST_0393,prod_06,1647.18,36.0,1112.0,15001.0,144.3,4.0,11.3,0.92,8.6,2.0,12.0,4.510484133500439,99.43,1.215008465219677,Active
2024-11-30,CUST_0393,prod_06,777.81,157.0,1206.0,15320.0,93.8,6.0,15.3,0.82,4.6,3.0,4.0,12.9,98.89,0.61,Engaged
2024-12-31,CUST_0393,prod_06,1271.79,46.0,282.0,2986.0,23.0,0.0,11.0,0.99,9.2,6.0,8.0,20.1,97.3,0.16,Active
2025-01-31,CUST_0393,prod_06,942.24,95.0,297.0,1882.0,12.9,0.0,1.0,0.5,6.9,5.0,7.0,9.3,109.09,0.85,Active
2024-02-29,CUST_0393,prod_07,2591.31,362.0,1952.0,6984.0,93.6,0.0,0.9,0.88,6.3,3.0,10.0,11.7,170.69,1.02,Active
2024-03-31,CUST_0393,prod_07,2528.17,105.70227446403568,1836.0,3130.0,155.4,0.0,13.543570983302882,0.37,2.5411302834636658,2.5933917078817825,6.0,26.1,99.0,0.72,Active
2024-04-30,CUST_0393,prod_07,1776.01,107.0,281.0,17177.0,129.2,10.0,8.6,0.2,4.5,15.0,3.0,1.7,98.75,1.76,Engaged
2024-05-31,CUST_0393,prod_07,1603.24,107.0,478.0,8036.026217746653,131.9,2.0,29.4,0.0495220284192489,8.0,1.0,1.0,8.0,97.61,0.61,Active
2024-06-30,CUST_0393,prod_07,239.75,76.0,1214.0,35907.0,134.8,0.0,0.5,0.76,10.3,10.0,17.0,7.4,99.18,1.88,Engaged
2024-07-31,CUST_0393,prod_07,981.59,108.0,643.0,17180.0,382.8,4.0,18.0,0.89,3.0,1.0,11.0,-0.1,97.33,0.59,Engaged
2024-08-31,CUST_0393,prod_07,1989.0,384.0,2901.0,13152.0,291.4,18.0,13.8,0.9,8.4,6.0,15.0,0.9,99.22,0.8,Engaged
2024-09-30,CUST_0393,prod_07,1410.68,88.0,1495.0,17304.0,13.9,4.0,18.2,0.48,5.9,13.0,6.0,13.7,99.34,0.34,Engaged
2024-10-31,CUST_0393,prod_07,818.37,161.0,447.0,1334.0,130.6,0.0,11.3,0.44,9.4,3.0,3.0,1.1,98.08,0.54,Active
2024-11-30,CUST_0393,prod_07,520.94,165.0,1104.0,5940.157479233916,22.9,11.0,12.450392336658354,1.05,8.4,4.368511803465626,6.827637782714656,7.599363038851774,98.98,0.82,Active
2024-12-31,CUST_0393,prod_07,979.84,15.0,439.0,7443.0,181.3,14.0,11.3,0.37,10.4,3.0,25.0,5.3,99.9,0.5,Active
2025-01-31,CUST_0393,prod_07,1903.47,113.0,1804.0,11394.0,137.3,0.0,20.1,0.63,6.7,0.0,9.0,9.0,98.45,0.82,Engaged
2024-02-29,CUST_0394,prod_02,481.88,132.0,534.0,29940.0,21.7,0.0,0.7,0.62,5.6,1.0,2.0,7.5,85.68,1.39,Active
2024-03-31,CUST_0394,prod_02,1740.82,146.0,868.0,5260.0,199.8,8.0,9.3,1.42,5.1,6.0,10.0,7.9,97.69,0.83,Active
2024-04-30,CUST_0394,prod_02,1935.54,70.0,940.0,5095.6960023378215,51.18238448684409,17.0,4.197755841944091,0.54,6.6,0.0,1.6276433967471644,11.3,98.31,0.6960931122499294,Engaged
2024-05-31,CUST_0394,prod_02,1535.54,108.0,1573.0,18938.0,140.0,1.7045861302709744,3.6,1.3710620563510627,6.0,5.0,5.610257878157584,4.6,100.29,0.55,Active
2024-06-30,CUST_0394,prod_02,2045.6739788505124,38.0,110.0,6205.0,4.409716750856881,7.0,9.6,0.73,7.2,8.0,12.0,18.9,98.75,0.4,Active
2024-07-31,CUST_0394,prod_02,368.5,280.0,1032.0,29620.0,61.6,12.0,16.3,0.62,5.9,5.0,6.0,4.7,99.42,0.99,Active
2024-08-31,CUST_0394,prod_02,3638.93,88.0,1297.0,25291.0,74.0,0.0,1.0,0.51,5.8,6.0,8.0,2.1,99.67,0.9,Active
2024-09-30,CUST_0394,prod_02,1984.09,123.0,117.0,6139.0,21.5,19.0,3.6,0.63,9.9,5.0,10.0,12.9,171.91,0.2,Active
2024-10-31,CUST_0394,prod_02,997.67,156.0,581.0,37934.0,14.6,3.0,14.5,0.7,5.9,3.0,4.0,15.5,99.06,0.4,Engaged
2024-11-30,CUST_0394,prod_02,849.8206881041534,92.0,516.2835546625656,4150.606759317281,138.6,6.0,20.5,0.0470968944768286,8.4,2.827485103440499,1.0,10.1,98.15,0.83,Engaged
2024-12-31,CUST_0394,prod_02,1567.17,157.0,1422.0,16446.0,125.6,13.0,14.1,0.72,3.0,8.0,5.0,4.1,113.45,0.86,Engaged
2025-01-31,CUST_0394,prod_02,927.0,180.0,3272.0,14632.0,81.1,5.0,9.6,1.05,5.4,5.0,13.0,19.7,104.0,0.46,Active
2024-02-29,CUST_0394,prod_03,263.29,124.0,1430.0,5266.0,361.0,13.0,4.6,0.94,9.3,0.0,7.0,1.1,99.89,0.91,Engaged
2024-03-31,CUST_0394,prod_03,1738.74,40.0,273.0,11653.0,154.7,5.0,14.9,0.73,7.7,1.0,22.0,31.8,97.85,0.17,Active
2024-04-30,CUST_0394,prod_03,219.66,133.0,1519.0,33667.0,111.9,7.0,17.9,0.81,13.7,6.0,3.0,0.8,41.16,0.81,Active
2024-05-31,CUST_0394,prod_03,555.4,108.0,1559.0,1900.0,122.6,8.0,31.1,0.38,14.7,1.0,3.0,13.2,54.15,0.59,Active
2024-06-30,CUST_0394,prod_03,1458.99,202.0,3699.0,10709.0,176.3,9.0,11.8,0.79,9.8,13.0,11.0,13.7,184.74,0.95,Active
2024-07-31,CUST_0394,prod_03,594.93,61.0,1045.0,15043.0,9.1,8.0,15.1,0.49,8.7,4.0,27.0,9.8,99.69,1.05,Active
2024-08-31,CUST_0394,prod_03,1493.43,106.0,2211.0,10149.0,161.0,0.0,6.5,0.4,7.1,3.0,12.0,9.2,98.19,0.31,Engaged
2024-09-30,CUST_0394,prod_03,1731.66,27.0,1169.0,2582.0,181.3,0.0,8.4,0.45,6.2,5.0,4.0,14.4,99.19,0.93,Active
2024-10-31,CUST_0394,prod_03,1517.7,35.0,260.0,7458.0,3.2,10.0,14.1,1.58,1.7,7.0,4.0,0.4,195.5,1.7,Churned
2024-02-29,CUST_0394,prod_04,1645.45,190.0,1290.0,19270.0,9.1,5.0,14.2,0.6,7.6,6.0,14.0,14.4,97.19,0.69,Engaged
2024-03-31,CUST_0394,prod_04,488.12,69.06042011214431,225.0,18491.0,96.92726840402564,7.0,10.12703021978667,0.56,2.7,1.0,1.5418724995736683,3.852552254486258,42.41,0.99,Engaged
2024-04-30,CUST_0394,prod_04,3929.33,130.0,3941.0,15572.0,390.5,4.0,7.3,1.32,10.5,15.0,9.0,9.3,131.48,0.59,Engaged
2024-05-31,CUST_0394,prod_04,1159.57,23.0,119.0,5618.0,180.1,5.0,0.6,0.85,7.2,9.0,15.0,23.4,149.76,0.59,Engaged
2024-06-30,CUST_0394,prod_04,726.73,108.0,1733.0,3798.0,119.8,9.0,10.0,1.93,9.7,6.0,9.0,30.0,100.0,0.83,Active
2024-07-31,CUST_0394,prod_04,1840.85,27.0,1525.0,14646.0,300.6,11.0,16.1,0.68,6.6,6.0,6.0,12.8,99.58,0.78,Active
2024-08-31,CUST_0394,prod_04,346.27,111.0,434.0,2494.0,26.4,8.0,11.9,1.0,2.8,1.0,8.0,1.6,99.08,1.1,Active
2024-09-30,CUST_0394,prod_04,479.14,62.0,235.0,34755.0,29.3,9.0,11.7,0.95,7.5,7.0,28.0,16.1,97.04,0.97,Active
2024-10-31,CUST_0394,prod_04,926.61,68.0,644.0,11162.0,155.3,4.0,9.6,0.24,10.1,1.0,11.0,0.8,171.14,0.49,Active
2024-11-30,CUST_0394,prod_04,1981.94,235.0,3570.0,10652.0,193.6,18.0,0.3,0.51,8.8,1.0,19.0,4.5,115.05,1.45,Active
2024-12-31,CUST_0394,prod_04,1995.37,13.0,774.0,7305.0,160.4,7.0,8.3,0.86,7.8,8.0,4.0,16.5,97.86,1.05,Active
2025-01-31,CUST_0394,prod_04,881.0018654539358,15.0,180.0,7583.0,29.3,8.0,11.2,0.56,2.4,3.0,11.0,13.3,98.8,0.7932081704882835,Active
2024-02-29,CUST_0394,prod_10,513.7289133560012,133.0,1796.0,24412.0,194.7,8.925730082120218,28.9,0.28,8.6,0.0,17.0,0.8,100.5,0.81,Active
2024-03-31,CUST_0394,prod_10,1695.4,8.0,1643.0,21444.0,21.8,0.0,31.3,0.86,5.8,5.0,1.0,14.4,52.67,0.47,Active
2024-04-30,CUST_0394,prod_10,161.01,117.0,44.0,7522.0,42.6,15.0,1.9,0.05,6.9,2.0,1.0,12.5,97.12,0.62,Cancelled
2024-02-29,CUST_0395,prod_07,863.92,3.3849359679544744,235.0,8612.534682241394,10.4,9.0,17.79927636942646,0.16,5.4,4.0,10.0,8.14664813534559,99.72,0.1303801373582314,Engaged
2024-03-31,CUST_0395,prod_07,1571.58,12.0,969.0,16284.0,38.8,5.0,10.8,0.94,8.5,6.0,17.0,18.9,99.44,0.56,Engaged
2024-04-30,CUST_0395,prod_07,529.85,212.0,1516.0,24421.0,138.7,9.0,7.2,0.95,15.1,0.0,14.0,18.1,124.82,0.85,Active
2024-05-31,CUST_0395,prod_07,1651.39,102.0,956.0,36102.0,174.9,5.0,12.0,0.7,3.1,3.0,1.0,4.1,41.98,0.65,Active
2024-06-30,CUST_0395,prod_07,1333.96,27.0,1638.0,7647.0,192.4,0.0,12.5,0.78,1.9,1.0,8.0,7.9,98.96,0.55,Engaged
2024-07-31,CUST_0395,prod_07,1637.21,9.0,192.0,4239.0,204.2,10.0,12.2,0.45,8.4,6.0,10.0,17.6,96.91,1.23,Active
2024-08-31,CUST_0395,prod_07,1200.64,321.0,820.0,14119.0,97.4,4.0,0.6,0.98,6.4,5.0,19.0,16.6,99.16,0.84,Engaged
2024-09-30,CUST_0395,prod_07,3283.04,155.0,1055.0,19765.0,13.6,0.0,13.5,0.98,9.1,8.0,19.0,13.4,99.65,0.28,Active
2024-10-31,CUST_0395,prod_07,1328.93,58.0,1476.0,1863.0,209.5,8.0,6.1,0.73,12.3,1.0,2.0,8.4,99.48,0.75,Engaged
2024-11-30,CUST_0395,prod_07,157.0714382127881,85.44141267516534,1803.0,35910.0,3.688630038577616,9.0,-0.7,0.033629288347654,7.764588087476669,9.0,12.0,5.3,97.06,0.54,Engaged
2024-12-31,CUST_0395,prod_07,920.24,21.0,2186.0,1016.0,41.5,2.0,3.2,0.68,7.0,8.0,15.0,9.0,167.81,0.91,Active
2025-01-31,CUST_0395,prod_07,716.3737702647054,149.0,259.0,5874.0,87.7,5.0,16.7,0.72,1.631327432267211,3.0,0.7780086890863025,6.703176937192487,50.0,0.5095548053610536,Active
2024-02-29,CUST_0395,prod_08,1344.62,369.0,638.0,7410.0,23.2,15.0,11.5,0.77,18.7,0.0,8.0,16.1,97.75,0.28,Active
2024-03-31,CUST_0395,prod_08,694.97,90.0,1509.0,11863.0,47.1,0.0,10.0,0.8,7.0,5.0,7.0,26.0,98.46,0.92,Engaged
2024-04-30,CUST_0395,prod_08,1088.69,132.0,703.0,25674.0,77.6,4.0,3.3,0.15,10.5,5.0,27.0,6.2,54.64,0.59,Engaged
2024-05-31,CUST_0395,prod_08,1274.83,85.0,266.0,3824.0,1.9,33.0,14.8,0.7,1.0,6.0,3.0,4.0,96.47,0.66,Churned
2024-02-29,CUST_0396,prod_02,1963.6,65.0,576.0,10347.0,70.1,1.0,8.8,0.93,6.5,3.0,6.0,17.7,32.01,0.54,Active
2024-03-31,CUST_0396,prod_02,1590.29,12.0,1582.0,16125.0,117.8,7.0,1.0,0.64,10.6,2.0,3.0,19.3,99.16,0.66,Engaged
2024-04-30,CUST_0396,prod_02,465.34,135.0,1374.0,20001.0,158.1,0.0,14.1,0.2,9.3,3.0,7.0,11.5,97.07,0.57,Active
2024-05-31,CUST_0396,prod_02,813.47,49.0,951.0,15074.0,41.8,10.0,0.6,0.22,8.0,3.0,3.0,20.8,99.76,0.25,Engaged
2024-06-30,CUST_0396,prod_02,967.4,190.0,631.0,7387.0,22.63172546013297,14.0,15.5,1.04,7.1,13.0,0.7784171260299659,1.9454451598476976,98.07886765912522,0.79,Active
2024-07-31,CUST_0396,prod_02,531.11,19.267053988253878,271.0,13913.365219507195,113.16849117219596,2.0,43.968957415355554,0.15,4.5,4.0,13.0,38.1,97.75,0.6435286544310738,Active
2024-08-31,CUST_0396,prod_02,1004.03,144.0,808.0,2752.0,147.7,1.0,12.3,0.28,6.8,8.0,23.0,18.3,107.3,0.4,Engaged
2024-09-30,CUST_0396,prod_02,941.04,154.0,1517.0,7323.0,165.2,0.0,20.6,0.66,9.4,7.0,3.9199946011402695,15.8,136.81,0.6538913615685814,Engaged
2024-10-31,CUST_0396,prod_02,972.14,243.0,2232.0,5984.0,202.9,3.0,11.9,0.66,5.0,9.0,2.0,14.8,97.25,1.83,Active
2024-11-30,CUST_0396,prod_02,1642.43,75.0,1158.0,15051.0,81.4,12.0,11.7,0.67,14.6,3.0,8.0,14.6,99.81,0.95,Engaged
2024-12-31,CUST_0396,prod_02,439.96,138.0,219.0,9562.0,339.4,3.0,11.5,1.11,9.5,12.0,10.0,18.9,97.78,0.49,Active
2025-01-31,CUST_0396,prod_02,805.71,98.0,1836.0,12397.0,180.8,20.0,5.7,0.64,6.7,6.0,16.0,2.5,66.79,0.65,Engaged
2024-02-29,CUST_0396,prod_04,1773.25,198.0,251.0,17982.0,141.9,6.0,5.6,0.19,7.4,2.0,8.0,0.9,66.31,0.54,Engaged
2024-03-31,CUST_0396,prod_04,787.2,130.0,1556.0,21159.0,162.4,3.0,2.6,0.23,7.9,5.0,14.0,8.1,97.77,0.87,Engaged
2024-04-30,CUST_0396,prod_04,401.47,20.0,1331.0,10603.0,190.9,5.0,7.5,1.77,11.1,9.0,11.0,2.1,98.84,0.22,Engaged
2024-05-31,CUST_0396,prod_04,2878.12,27.0,289.0,14807.0,171.4,0.0,12.0,0.86,7.9,11.0,10.0,8.9,98.83,0.91,Active
2024-06-30,CUST_0396,prod_04,902.72,307.0,980.0,2616.0,134.4,3.0,16.5,1.75,5.9,5.0,5.0,36.7,98.53,0.89,Active
2024-07-31,CUST_0396,prod_04,3667.89,201.0,1604.0,21881.0,133.3,4.0,9.7,0.6,7.7,1.0,13.0,4.2,35.01,0.7,Active
2024-08-31,CUST_0396,prod_04,1355.65,356.0,640.8651572201873,9968.0,56.46829098578006,6.0,18.39955993366342,0.36,8.8,7.0,3.0,17.1,33.41871265598182,0.768716303984901,Engaged
2024-09-30,CUST_0396,prod_04,1356.05,35.0,271.0,16251.0,358.4,0.0,1.4,0.58,19.1,8.0,16.0,5.0,97.6,0.63,Engaged
2024-10-31,CUST_0396,prod_04,481.57,12.0,3416.0,10084.0,24.6,7.0,5.6,0.48,6.2,4.0,15.0,11.6,97.49,0.81,Active
2024-11-30,CUST_0396,prod_04,900.07,16.0,1610.0,1898.0,194.6,1.0,12.1,0.71,5.6,3.0,16.0,4.3,98.42,0.32,Active
2024-12-31,CUST_0396,prod_04,866.63,18.0,271.0,19538.0,159.6,2.0,10.9,0.85,4.8,5.0,6.0,2.2,97.75,1.0,Active
2025-01-31,CUST_0396,prod_04,668.36,56.0,545.0,8902.0,120.8,11.0,10.3,0.58,10.2,3.0,12.0,8.7,97.1,0.97,Active
2024-02-29,CUST_0396,prod_06,2783.17,229.0,577.0,2877.0,80.0,2.0,14.9,0.85,4.9,3.0,19.0,15.9,64.92,0.68,Active
2024-03-31,CUST_0396,prod_06,848.53,55.0,1112.0,14051.0,154.9,9.0,0.8,1.19,5.7,0.0,1.0,5.5,98.25,0.89,Active
2024-04-30,CUST_0396,prod_06,914.66,102.414664089905,438.0,14121.0,21.4,11.0,7.220735518093265,0.3,3.5,0.0,10.0,1.0935377934631758,96.47,1.13,Cancelled
2024-02-29,CUST_0396,prod_08,589.91,134.0,3325.0,4561.0,74.5,4.0,3.1,0.97,5.8,4.0,2.0,0.9,97.83,0.94,Engaged
2024-03-31,CUST_0396,prod_08,3257.63,195.0,1617.0,8533.0,354.3,2.0,7.6,0.81,8.3,1.0,7.0,6.7,97.43,1.69,Engaged
2024-04-30,CUST_0396,prod_08,947.45,122.0,637.0,11476.0,88.0,-1.0,3.6,0.57,7.4,7.0,6.0,7.6,100.06,0.58,Engaged
2024-05-31,CUST_0396,prod_08,1123.78,58.0,1331.0,17143.0,59.1,3.0,3.5,0.52,8.3,2.0,2.0,5.7,98.88,0.61,Active
2024-06-30,CUST_0396,prod_08,1299.53,59.0,1270.0,20338.0,146.5,-2.0,11.7,0.21,4.2,6.0,3.0,13.4,73.65,0.85,Engaged
2024-07-31,CUST_0396,prod_08,1021.71,47.0,531.0,15823.0,42.8,0.0,7.7,0.94,7.9,1.0,9.0,1.2,43.32,1.79,Active
2024-08-31,CUST_0396,prod_08,1108.75,149.0,1003.0,20294.0,144.7,11.0,2.1,0.7,10.2,6.0,7.0,7.3,99.11,0.7,Active
2024-09-30,CUST_0396,prod_08,1274.07,12.0,1028.0,16193.0,165.1,7.0,4.1,0.9,4.5,1.0,11.0,23.5,99.85,0.87,Engaged
2024-10-31,CUST_0396,prod_08,472.37,22.0,2077.0,8900.0,80.6,15.0,11.3,0.63,15.8,2.0,15.0,0.3,98.69,0.61,Active
2024-11-30,CUST_0396,prod_08,1136.75,110.0,1193.0,16957.0,27.29943600899174,3.0,14.350015746578284,1.08,8.0,14.0,10.0,9.1,98.71,0.64,Engaged
2024-12-31,CUST_0396,prod_08,1261.42,19.0,285.0,12998.0,48.6,3.0,2.8,0.94,16.3,0.0,7.0,1.0,99.2,0.47,Engaged
2025-01-31,CUST_0396,prod_08,244.61,51.0,667.0,19502.0,23.3,7.0,29.6,1.2,6.5,7.0,5.0,16.7,99.36,0.64,Active
2024-02-29,CUST_0396,prod_09,666.65,91.0,3411.0,14783.0,162.5,11.0,10.7,0.61,4.4,4.0,9.0,3.5,98.59,0.68,Engaged
2024-03-31,CUST_0396,prod_09,1302.79,58.5765568037573,1116.0,1255.0,110.7,6.0,3.7,0.5962924335660917,5.033313635513195,1.0,4.0,19.8,99.82,0.61,Active
2024-04-30,CUST_0396,prod_09,1051.34,27.0,393.0,20001.0,58.1,9.0,-1.1,0.75,6.2,4.0,8.0,1.3,99.11,0.79,Active
2024-05-31,CUST_0396,prod_09,1147.92,63.0,305.0,6048.0,59.6,36.0,17.8,0.83,7.4,2.0,3.0,8.9,96.82,0.41,Cancelled
2024-02-29,CUST_0397,prod_01,1789.7,101.0,498.0,16481.0,69.7,0.0,5.2,0.86,6.3,7.0,16.0,0.7,99.39,0.22,Engaged
2024-03-31,CUST_0397,prod_01,1652.05,135.0,1018.0,18206.0,162.1,3.0,7.4,0.21,2.4,10.0,3.0,9.7,195.23,0.41,Active
2024-04-30,CUST_0397,prod_01,510.66,139.0,1368.0,11398.0,100.4,6.0,16.466141520494965,0.62,4.1,8.0,3.0,7.159849354418106,97.19,1.89,Engaged
2024-05-31,CUST_0397,prod_01,1261.53,209.0,210.0,14719.0,90.4,1.0,14.0,0.96,7.9,6.0,2.0,38.9,193.82,0.3,Active
2024-06-30,CUST_0397,prod_01,968.81,19.0,551.0,228.0,157.7,3.0,24.8,0.4,3.1,0.0,15.0,0.4,96.63,0.57,Discontinued
2024-02-29,CUST_0398,prod_02,998.83,392.0,208.0,4129.0,140.1,6.0,4.8,0.56,14.8,1.0,20.0,11.1,97.18,0.37,Engaged
